order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label,rainfall_mm,temperature_celsius,wind_speed_kmh,severity_score,weather_anomaly_score,sentiment_score,disruption_signal,composite_risk_score,delivery_reliability_score,regional_risk_index,strike_incidents_3yr,financial_stability_score,historical_disruption_count,rolling_7d_delay,rolling_14d_delay,lag1_delay,lag2_delay,transport_mode_enc,product_category_enc,supplier_city_enc,destination_city_enc,lstm_disruption_prob
ORD01011,2022-01-28,Coal India Suppliers,Ahmedabad,Lucknow,Textiles,Road+Rail,1145.3,4,4,0,195390.49,4769,,0,0.0,24.6,16.3,0,0,0.0,0.0,0.435,0.75,0.379,3,0.54,0.0,0.5714285714285714,0.7857142857142857,1.0,1.0,3,9,0,10,0.27609205
ORD01011,2022-01-28,Coal India Suppliers,Ahmedabad,Lucknow,Textiles,Road+Rail,1203.0,4,6,2,195390.49,4769,,0,0.0,24.6,16.3,0,0,0.0,0.0,0.428,0.741,0.413,4,0.556,0.0,0.8571428571428571,0.8571428571428571,0.0,1.0,3,9,0,10,0.24160515
ORD00355,2022-02-11,Steel Authority India,Ahmedabad,Bhopal,IT Hardware,Air,489.6,2,3,1,295850.16,3447,Heavy Rainfall,1,0.0,27.4,20.0,0,0,0.0,0.0,0.39,0.953,0.136,5,0.461,0.0,1.0,0.8571428571428571,2.0,0.0,0,5,0,2,0.20691031
ORD00355,2022-02-11,Steel Authority India,Ahmedabad,Bhopal,IT Hardware,Air,477.3,2,8,6,295850.16,3447,Heavy Rainfall,1,0.0,27.4,20.0,0,0,0.0,0.0,0.314,0.716,0.377,5,0.841,0.0,1.8571428571428572,1.1428571428571428,1.0,2.0,0,5,0,2,0.4548828
ORD00355,2022-02-11,Steel Authority India,Ahmedabad,Bhopal,IT Hardware,Air,474.0,2,10,8,295850.16,3447,Heavy Rainfall,1,0.0,27.4,20.0,0,0,0.0,0.0,0.472,0.512,0.329,5,0.51,0.0,2.7142857142857144,1.7142857142857142,6.0,1.0,0,5,0,2,0.560606
ORD00355,2022-02-11,Steel Authority India,Ahmedabad,Bhopal,IT Hardware,Air,499.7,2,7,5,295850.16,3447,Heavy Rainfall,1,0.0,27.4,20.0,0,0,0.0,0.0,0.301,0.68,0.162,1,0.732,0.0,3.2857142857142856,2.0,8.0,6.0,0,5,0,2,0.8020854
ORD01463,2022-02-24,Larsen & Toubro Supply,Ahmedabad,Bhopal,Pharmaceuticals,Road+Rail,619.9,2,13,11,75331.03,3168,Accident,1,0.0,33.5,12.1,0,0,0.0,0.0,0.293,0.62,0.37,2,0.89,0.0,4.714285714285714,2.7857142857142856,5.0,8.0,3,7,0,2,0.8241203
ORD01463,2022-02-24,Larsen & Toubro Supply,Ahmedabad,Bhopal,Pharmaceuticals,Road+Rail,591.0,3,13,10,75331.03,3168,Accident,1,0.0,33.5,12.1,0,0,0.0,0.0,0.442,0.609,0.267,5,0.434,0.0,6.142857142857143,3.357142857142857,11.0,5.0,3,7,0,2,0.7019262
ORD01463,2022-02-24,Larsen & Toubro Supply,Ahmedabad,Bhopal,Pharmaceuticals,Road+Rail,591.5,3,17,14,75331.03,3168,Accident,1,0.0,33.5,12.1,0,0,0.0,0.0,0.396,0.644,0.532,4,0.88,0.0,7.857142857142857,4.357142857142857,10.0,11.0,3,7,0,2,0.743294
ORD01463,2022-02-24,Larsen & Toubro Supply,Ahmedabad,Bhopal,Pharmaceuticals,Road+Rail,631.0,2,19,17,75331.03,3168,Accident,1,0.0,33.5,12.1,0,0,0.0,0.0,0.42,0.606,0.446,1,0.643,0.0,10.142857142857142,5.571428571428571,14.0,10.0,3,7,0,2,0.73098147
ORD00581,2022-02-28,Mahindra Parts Ltd,Ahmedabad,Bhopal,Agricultural Goods,Road+Rail,585.6,3,18,15,154647.56,929,Political Unrest,1,0.0,33.2,20.3,0,0,0.0,0.0,0.489,0.551,0.563,1,0.509,1.0,11.428571428571429,6.642857142857143,17.0,14.0,3,0,0,2,0.735929
ORD00581,2022-02-28,Mahindra Parts Ltd,Ahmedabad,Bhopal,Agricultural Goods,Road+Rail,578.0,3,15,12,154647.56,929,Political Unrest,1,0.0,33.2,20.3,0,0,0.0,0.0,0.496,0.706,0.597,2,0.389,1.0,12.0,7.357142857142857,15.0,17.0,3,0,0,2,0.7274408
ORD00581,2022-02-28,Mahindra Parts Ltd,Ahmedabad,Bhopal,Agricultural Goods,Road+Rail,577.6,2,13,11,154647.56,929,Political Unrest,1,0.0,33.2,20.3,0,0,0.0,0.0,0.218,0.862,0.414,2,0.954,1.0,12.857142857142858,8.071428571428571,12.0,15.0,3,0,0,2,0.6869948
ORD00581,2022-02-28,Mahindra Parts Ltd,Ahmedabad,Bhopal,Agricultural Goods,Road+Rail,614.7,3,5,2,154647.56,929,Political Unrest,1,0.0,33.2,20.3,0,0,0.0,0.0,0.374,0.734,0.314,2,0.505,1.0,11.571428571428571,8.142857142857142,11.0,12.0,3,0,0,2,0.6531807
ORD01957,2022-03-06,BHEL Components,Ahmedabad,Hyderabad,Pharmaceuticals,Rail,984.9,3,14,11,43480.15,3794,Flood,1,0.0,34.8,11.2,0,0,0.0,0.0,0.364,0.711,0.351,0,0.536,0.0,11.714285714285714,8.928571428571429,2.0,11.0,1,7,0,5,0.63563186
ORD01957,2022-03-06,BHEL Components,Ahmedabad,Hyderabad,Pharmaceuticals,Rail,968.7,3,10,7,43480.15,3794,Flood,1,0.0,34.8,11.2,0,0,0.0,0.0,0.411,0.633,0.335,5,0.56,0.0,10.714285714285714,9.285714285714286,11.0,2.0,1,7,0,5,0.55398226
ORD01957,2022-03-06,BHEL Components,Ahmedabad,Hyderabad,Pharmaceuticals,Rail,1041.2,3,18,15,43480.15,3794,Flood,1,0.0,34.8,11.2,0,0,0.0,0.0,0.562,0.649,0.344,5,0.344,0.0,10.428571428571429,10.285714285714286,7.0,11.0,1,7,0,5,0.7068221
ORD01957,2022-03-06,BHEL Components,Ahmedabad,Hyderabad,Pharmaceuticals,Rail,1042.9,3,6,3,43480.15,3794,Flood,1,0.0,34.8,11.2,0,0,0.0,0.0,0.305,0.98,0.399,0,0.529,0.0,8.714285714285714,10.071428571428571,15.0,7.0,1,7,0,5,0.67433655
ORD01198,2022-03-12,Wipro Procurement,Ahmedabad,Nagpur,Electronics,Air,704.6,2,8,6,157712.77,3367,Flood,1,0.0,37.0,14.1,0,0,0.0,0.0,0.501,0.459,0.349,3,0.305,1.0,7.857142857142857,9.928571428571429,3.0,15.0,0,3,0,12,0.7059715
ORD01198,2022-03-12,Wipro Procurement,Ahmedabad,Nagpur,Electronics,Air,724.4,2,6,4,157712.77,3367,Flood,1,0.0,37.0,14.1,0,0,0.0,0.0,0.503,0.456,0.453,4,0.599,1.0,6.857142857142857,9.857142857142858,6.0,3.0,0,3,0,12,0.54833156
ORD01198,2022-03-12,Wipro Procurement,Ahmedabad,Nagpur,Electronics,Air,722.0,2,8,6,157712.77,3367,Flood,1,0.0,37.0,14.1,0,0,0.0,0.0,0.369,0.992,0.245,3,0.391,1.0,7.428571428571429,9.5,4.0,6.0,0,3,0,12,0.56024504
ORD01198,2022-03-12,Wipro Procurement,Ahmedabad,Nagpur,Electronics,Air,697.2,2,8,6,157712.77,3367,Flood,1,0.0,37.0,14.1,0,0,0.0,0.0,0.33,0.594,0.444,2,0.777,1.0,6.714285714285714,9.214285714285714,6.0,4.0,0,3,0,12,0.613295
ORD01548,2022-03-14,Wipro Procurement,Ahmedabad,Pune,Automotive Parts,Road+Rail,645.6,4,5,1,74165.04,1016,,0,0.0,39.0,11.3,0,0,0.0,0.0,0.501,0.459,0.349,3,0.305,0.0,5.857142857142857,8.285714285714286,6.0,6.0,3,1,0,13,0.6522456
ORD01548,2022-03-14,Wipro Procurement,Ahmedabad,Pune,Automotive Parts,Road+Rail,632.6,2,2,0,74165.04,1016,,0,0.0,39.0,11.3,0,0,0.0,0.0,0.503,0.456,0.453,4,0.599,0.0,3.7142857142857144,7.071428571428571,1.0,6.0,3,1,0,13,0.61881274
ORD01548,2022-03-14,Wipro Procurement,Ahmedabad,Pune,Automotive Parts,Road+Rail,628.7,3,3,0,74165.04,1016,,0,0.0,39.0,11.3,0,0,0.0,0.0,0.369,0.992,0.245,3,0.391,0.0,3.2857142857142856,6.0,0.0,1.0,3,1,0,13,0.31979
ORD01548,2022-03-14,Wipro Procurement,Ahmedabad,Pune,Automotive Parts,Road+Rail,607.1,4,7,3,74165.04,1016,,0,0.0,39.0,11.3,0,0,0.0,0.0,0.33,0.594,0.444,2,0.777,0.0,2.857142857142857,5.357142857142857,0.0,0.0,3,1,0,13,0.1974097
ORD01738,2022-03-18,Coal India Suppliers,Ahmedabad,Kolkata,Automotive Parts,Air,1629.7,4,10,6,202187.99,4386,Flood,1,0.0,40.5,14.6,0,0,0.0,0.0,0.298,0.756,0.372,1,0.726,0.0,3.142857142857143,5.0,3.0,0.0,0,1,0,9,0.26915127
ORD01738,2022-03-18,Coal India Suppliers,Ahmedabad,Kolkata,Automotive Parts,Air,1629.9,4,7,3,202187.99,4386,Flood,1,0.0,40.5,14.6,0,0,0.0,0.0,0.356,0.466,0.392,0,0.808,0.0,2.7142857142857144,5.071428571428571,6.0,3.0,0,1,0,9,0.7375821
ORD01738,2022-03-18,Coal India Suppliers,Ahmedabad,Kolkata,Automotive Parts,Air,1612.8,3,9,6,202187.99,4386,Flood,1,0.0,40.5,14.6,0,0,0.0,0.0,0.435,0.75,0.379,3,0.54,0.0,2.7142857142857144,4.714285714285714,3.0,6.0,0,1,0,9,0.8058839
ORD01738,2022-03-18,Coal India Suppliers,Ahmedabad,Kolkata,Automotive Parts,Air,1566.1,3,13,10,202187.99,4386,Flood,1,0.0,40.5,14.6,0,0,0.0,0.0,0.428,0.741,0.413,4,0.556,0.0,4.0,4.928571428571429,6.0,3.0,0,1,0,9,0.63905144
ORD01805,2022-04-03,GAIL Vendors,Ahmedabad,Kolkata,IT Hardware,Air,1693.5,3,4,1,374652.68,1763,,0,0.0,42.1,10.8,0,0,0.0,0.0,0.183,0.841,0.123,0,0.766,0.0,4.142857142857143,3.9285714285714284,10.0,6.0,0,5,0,9,0.677581
ORD01805,2022-04-03,GAIL Vendors,Ahmedabad,Kolkata,IT Hardware,Air,1588.6,3,3,0,374652.68,1763,,0,0.0,42.1,10.8,0,0,0.0,0.0,0.29,0.8,0.363,1,0.768,0.0,4.142857142857143,3.7142857142857144,1.0,10.0,0,5,0,9,0.7425091
ORD01805,2022-04-03,GAIL Vendors,Ahmedabad,Kolkata,IT Hardware,Air,1603.3,3,4,1,374652.68,1763,,0,0.0,42.1,10.8,0,0,0.0,0.0,0.387,0.578,0.242,3,0.595,0.0,3.857142857142857,3.357142857142857,0.0,1.0,0,5,0,9,0.49988705
ORD01805,2022-04-03,GAIL Vendors,Ahmedabad,Kolkata,IT Hardware,Air,1601.5,4,4,0,374652.68,1763,,0,0.0,42.1,10.8,0,0,0.0,0.0,0.401,0.404,0.452,4,0.851,0.0,3.0,3.0714285714285716,1.0,0.0,0,5,0,9,0.26376966
ORD01744,2022-04-10,BHEL Components,Ahmedabad,Kolkata,Pharmaceuticals,Road,2093.8,7,7,0,430750.02,136,,0,0.0,41.2,16.1,0,0,0.0,0.0,0.364,0.711,0.351,0,0.536,0.0,2.5714285714285716,2.642857142857143,0.0,1.0,2,7,0,9,0.39214846
ORD01744,2022-04-10,BHEL Components,Ahmedabad,Kolkata,Pharmaceuticals,Road,2243.3,9,12,3,430750.02,136,,0,0.0,41.2,16.1,0,0,0.0,0.0,0.411,0.633,0.335,5,0.56,0.0,2.142857142857143,2.4285714285714284,0.0,0.0,2,7,0,9,0.32510817
ORD01744,2022-04-10,BHEL Components,Ahmedabad,Kolkata,Pharmaceuticals,Road,2074.8,8,9,1,430750.02,136,,0,0.0,41.2,16.1,0,0,0.0,0.0,0.562,0.649,0.344,5,0.344,0.0,0.8571428571428571,2.4285714285714284,3.0,0.0,2,7,0,9,0.2509103
ORD01744,2022-04-10,BHEL Components,Ahmedabad,Kolkata,Pharmaceuticals,Road,2086.4,8,10,2,430750.02,136,,0,0.0,41.2,16.1,0,0,0.0,0.0,0.305,0.98,0.399,0,0.529,0.0,1.0,2.5714285714285716,1.0,3.0,2,7,0,9,0.4494179
ORD01576,2022-04-23,Tata Suppliers Pvt Ltd,Ahmedabad,Chennai,Textiles,Road+Rail,1673.8,6,8,2,474124.09,839,Accident,1,0.0,41.6,15.3,0,0,0.0,0.0,0.487,0.681,0.257,5,0.321,0.0,1.2857142857142858,2.7142857142857144,2.0,1.0,3,9,0,3,0.47601318
ORD01576,2022-04-23,Tata Suppliers Pvt Ltd,Ahmedabad,Chennai,Textiles,Road+Rail,1624.4,6,13,7,474124.09,839,Accident,1,0.0,41.6,15.3,0,0,0.0,0.0,0.316,0.996,0.362,3,0.674,0.0,2.142857142857143,3.0,2.0,2.0,3,9,0,3,0.45384458
ORD01576,2022-04-23,Tata Suppliers Pvt Ltd,Ahmedabad,Chennai,Textiles,Road+Rail,1663.6,6,9,3,474124.09,839,Accident,1,0.0,41.6,15.3,0,0,0.0,0.0,0.405,0.58,0.323,0,0.524,0.0,2.5714285714285716,2.7857142857142856,7.0,2.0,3,9,0,3,0.5810102
ORD01576,2022-04-23,Tata Suppliers Pvt Ltd,Ahmedabad,Chennai,Textiles,Road+Rail,1595.1,6,23,17,474124.09,839,Accident,1,0.0,41.6,15.3,0,0,0.0,0.0,0.273,0.988,0.332,1,0.519,0.0,5.0,3.7857142857142856,3.0,7.0,3,9,0,3,0.7931839
ORD00483,2022-04-30,BHEL Components,Ahmedabad,Chennai,Agricultural Goods,Road,1804.1,8,11,3,361677.36,3996,Road Blockage,1,0.0,44.0,21.3,0,0,0.0,0.0,0.364,0.711,0.351,0,0.536,1.0,5.0,3.5714285714285716,17.0,3.0,2,0,0,3,0.7186802
ORD00483,2022-04-30,BHEL Components,Ahmedabad,Chennai,Agricultural Goods,Road,1862.1,8,15,7,361677.36,3996,Road Blockage,1,0.0,44.0,21.3,0,0,0.0,0.0,0.411,0.633,0.335,5,0.56,1.0,5.857142857142857,3.357142857142857,3.0,17.0,2,0,0,3,0.8334079
ORD00483,2022-04-30,BHEL Components,Ahmedabad,Chennai,Agricultural Goods,Road,1845.2,8,17,9,361677.36,3996,Road Blockage,1,0.0,44.0,21.3,0,0,0.0,0.0,0.562,0.649,0.344,5,0.344,1.0,6.857142857142857,3.9285714285714284,7.0,3.0,2,0,0,3,0.6137297
ORD00483,2022-04-30,BHEL Components,Ahmedabad,Chennai,Agricultural Goods,Road,1852.1,9,23,14,361677.36,3996,Road Blockage,1,0.0,44.0,21.3,0,0,0.0,0.0,0.305,0.98,0.399,0,0.529,1.0,8.571428571428571,4.928571428571429,9.0,7.0,2,0,0,3,0.57607555
ORD01768,2022-05-03,Tata Suppliers Pvt Ltd,Ahmedabad,Bhopal,Electronics,Road,661.9,3,25,22,480101.1,2187,Political Unrest,1,0.0,41.8,21.9,0,0,0.0,0.0,0.487,0.681,0.257,5,0.321,0.0,10.714285714285714,6.428571428571429,14.0,9.0,2,3,0,2,0.73466253
ORD01768,2022-05-03,Tata Suppliers Pvt Ltd,Ahmedabad,Bhopal,Electronics,Road,650.4,3,21,18,480101.1,2187,Political Unrest,1,0.0,41.8,21.9,0,0,0.0,0.0,0.316,0.996,0.362,3,0.674,0.0,12.857142857142858,7.714285714285714,22.0,14.0,2,3,0,2,0.7782349
ORD01768,2022-05-03,Tata Suppliers Pvt Ltd,Ahmedabad,Bhopal,Electronics,Road,646.9,3,11,8,480101.1,2187,Political Unrest,1,0.0,41.8,21.9,0,0,0.0,0.0,0.405,0.58,0.323,0,0.524,0.0,11.571428571428571,8.285714285714286,18.0,22.0,2,3,0,2,0.78180933
ORD01768,2022-05-03,Tata Suppliers Pvt Ltd,Ahmedabad,Bhopal,Electronics,Road,691.9,3,23,20,480101.1,2187,Political Unrest,1,0.0,41.8,21.9,0,0,0.0,0.0,0.273,0.988,0.332,1,0.519,0.0,14.0,9.5,8.0,18.0,2,3,0,2,0.71236336
ORD00287,2022-05-17,Steel Authority India,Ahmedabad,Delhi,Automotive Parts,Air,761.8,3,3,0,204411.13,2289,,0,0.0,40.6,22.9,0,0,0.0,0.0,0.39,0.953,0.136,5,0.461,0.0,13.0,9.428571428571429,20.0,8.0,0,1,0,4,0.6134988
ORD00287,2022-05-17,Steel Authority India,Ahmedabad,Delhi,Automotive Parts,Air,735.7,3,5,2,204411.13,2289,,0,0.0,40.6,22.9,0,0,0.0,0.0,0.314,0.716,0.377,5,0.841,0.0,12.0,9.428571428571429,0.0,20.0,0,1,0,4,0.7243328
ORD00287,2022-05-17,Steel Authority India,Ahmedabad,Delhi,Automotive Parts,Air,780.4,2,4,2,204411.13,2289,,0,0.0,40.6,22.9,0,0,0.0,0.0,0.472,0.512,0.329,5,0.51,0.0,10.285714285714286,9.428571428571429,2.0,0.0,0,1,0,4,0.56142014
ORD00287,2022-05-17,Steel Authority India,Ahmedabad,Delhi,Automotive Parts,Air,770.1,2,2,0,204411.13,2289,,0,0.0,40.6,22.9,0,0,0.0,0.0,0.301,0.68,0.162,1,0.732,0.0,7.142857142857143,8.928571428571429,2.0,2.0,0,1,0,4,0.5167913
ORD00848,2022-05-23,Mahindra Parts Ltd,Ahmedabad,Surat,Chemical Compounds,Road,288.8,2,18,16,368620.16,2725,Political Unrest,1,0.0,41.6,27.4,0,0,0.0,0.0,0.489,0.551,0.563,1,0.509,1.0,6.857142857142857,9.857142857142858,0.0,2.0,2,2,0,14,0.6004753
ORD00848,2022-05-23,Mahindra Parts Ltd,Ahmedabad,Surat,Chemical Compounds,Road,291.8,3,15,12,368620.16,2725,Political Unrest,1,0.0,41.6,27.4,0,0,0.0,0.0,0.496,0.706,0.597,2,0.389,1.0,7.428571428571429,9.5,16.0,0.0,2,2,0,14,0.54410946
ORD00848,2022-05-23,Mahindra Parts Ltd,Ahmedabad,Surat,Chemical Compounds,Road,283.4,2,22,20,368620.16,2725,Political Unrest,1,0.0,41.6,27.4,0,0,0.0,0.0,0.218,0.862,0.414,2,0.954,1.0,7.428571428571429,10.714285714285714,12.0,16.0,2,2,0,14,0.8163281
ORD00848,2022-05-23,Mahindra Parts Ltd,Ahmedabad,Surat,Chemical Compounds,Road,268.5,3,22,19,368620.16,2725,Political Unrest,1,0.0,41.6,27.4,0,0,0.0,0.0,0.374,0.734,0.314,2,0.505,1.0,10.142857142857142,11.571428571428571,20.0,12.0,2,2,0,14,0.7519955
ORD00192,2022-05-25,NTPC Materials,Ahmedabad,Kolkata,Industrial Machinery,Road,2158.9,11,14,3,29085.78,2314,,0,0.0,40.8,18.3,0,0,0.0,0.0,0.547,0.492,0.563,2,0.325,0.0,10.285714285714286,11.142857142857142,19.0,20.0,2,6,0,9,0.7530067
ORD00192,2022-05-25,NTPC Materials,Ahmedabad,Kolkata,Industrial Machinery,Road,2288.7,11,11,0,29085.78,2314,,0,0.0,40.8,18.3,0,0,0.0,0.0,0.451,0.58,0.264,5,0.653,0.0,10.0,10.142857142857142,3.0,19.0,2,6,0,9,0.71726733
ORD00192,2022-05-25,NTPC Materials,Ahmedabad,Kolkata,Industrial Machinery,Road,2184.2,11,15,4,29085.78,2314,,0,0.0,40.8,18.3,0,0,0.0,0.0,0.314,0.918,0.439,1,0.603,0.0,10.571428571428571,8.857142857142858,0.0,3.0,2,6,0,9,0.48528627
ORD00192,2022-05-25,NTPC Materials,Ahmedabad,Kolkata,Industrial Machinery,Road,2265.4,11,13,2,29085.78,2314,,0,0.0,40.8,18.3,0,0,0.0,0.0,0.277,0.721,0.18,0,0.496,0.0,8.571428571428571,7.714285714285714,4.0,0.0,2,6,0,9,0.29978457
ORD01676,2022-05-29,HCL Vendors,Ahmedabad,Mumbai,Chemical Compounds,Road,591.9,4,24,20,17994.42,4918,Accident,1,0.1,40.2,21.5,0,0,0.0,0.0,0.447,0.791,0.421,3,0.343,0.0,9.714285714285714,8.571428571428571,2.0,4.0,2,2,0,11,0.64373076
ORD01676,2022-05-29,HCL Vendors,Ahmedabad,Mumbai,Chemical Compounds,Road,616.5,4,10,6,17994.42,4918,Accident,1,0.1,40.2,21.5,0,0,0.0,0.0,0.295,0.947,0.349,4,0.738,0.0,7.714285714285714,7.571428571428571,20.0,2.0,2,2,0,11,0.72525
ORD01676,2022-05-29,HCL Vendors,Ahmedabad,Mumbai,Chemical Compounds,Road,592.6,4,20,16,17994.42,4918,Accident,1,0.1,40.2,21.5,0,0,0.0,0.0,0.436,0.407,0.31,2,0.663,0.0,7.285714285714286,8.714285714285714,6.0,20.0,2,2,0,11,0.82274014
ORD01676,2022-05-29,HCL Vendors,Ahmedabad,Mumbai,Chemical Compounds,Road,601.8,3,9,6,17994.42,4918,Accident,1,0.1,40.2,21.5,0,0,0.0,0.0,0.432,0.664,0.298,4,0.465,0.0,7.714285714285714,9.0,16.0,6.0,2,2,0,11,0.6419748
ORD01283,2022-05-30,Bajaj Materials,Ahmedabad,Indore,Chemical Compounds,Road+Rail,426.6,3,15,12,82699.06,1465,Political Unrest,1,0.0,40.7,21.7,0,0,-0.883,1.0,0.447,0.414,0.326,4,0.855,0.0,9.428571428571429,9.714285714285714,6.0,16.0,3,2,0,6,0.7103574
ORD01283,2022-05-30,Bajaj Materials,Ahmedabad,Indore,Chemical Compounds,Road+Rail,407.2,2,18,16,82699.06,1465,Political Unrest,1,0.0,40.7,21.7,0,0,-0.883,1.0,0.301,0.793,0.451,2,0.837,0.0,11.142857142857142,10.857142857142858,12.0,6.0,3,2,0,6,0.645108
ORD01283,2022-05-30,Bajaj Materials,Ahmedabad,Indore,Chemical Compounds,Road+Rail,428.1,2,14,12,82699.06,1465,Political Unrest,1,0.0,40.7,21.7,0,0,-0.883,1.0,0.438,0.621,0.319,3,0.583,0.0,12.571428571428571,10.571428571428571,16.0,12.0,3,2,0,6,0.7058494
ORD01283,2022-05-30,Bajaj Materials,Ahmedabad,Indore,Chemical Compounds,Road+Rail,393.0,2,17,15,82699.06,1465,Political Unrest,1,0.0,40.7,21.7,0,0,-0.883,1.0,0.403,0.543,0.428,1,0.65,0.0,11.857142857142858,10.785714285714286,12.0,16.0,3,2,0,6,0.7480947
ORD01207,2022-06-09,Bajaj Materials,Ahmedabad,Kolkata,IT Hardware,Road,2224.0,8,20,12,238343.17,2395,Heavy Rainfall,1,0.0,40.8,21.7,0,0,0.0,0.0,0.447,0.414,0.326,4,0.855,0.0,12.714285714285714,10.214285714285714,15.0,12.0,2,5,0,9,0.69104075
ORD01207,2022-06-09,Bajaj Materials,Ahmedabad,Kolkata,IT Hardware,Road,2237.6,9,16,7,238343.17,2395,Heavy Rainfall,1,0.0,40.8,21.7,0,0,0.0,0.0,0.301,0.793,0.451,2,0.837,0.0,11.428571428571429,9.357142857142858,12.0,15.0,2,5,0,9,0.6842141
ORD01207,2022-06-09,Bajaj Materials,Ahmedabad,Kolkata,IT Hardware,Road,2240.6,9,16,7,238343.17,2395,Heavy Rainfall,1,0.0,40.8,21.7,0,0,0.0,0.0,0.438,0.621,0.319,3,0.583,0.0,11.571428571428571,9.642857142857142,7.0,12.0,2,5,0,9,0.6528207
ORD01207,2022-06-09,Bajaj Materials,Ahmedabad,Kolkata,IT Hardware,Road,2171.4,9,12,3,238343.17,2395,Heavy Rainfall,1,0.0,40.8,21.7,0,0,0.0,0.0,0.403,0.543,0.428,1,0.65,0.0,10.285714285714286,9.857142857142858,7.0,7.0,2,5,0,9,0.5644729
ORD00270,2022-06-18,Wipro Procurement,Ahmedabad,Nagpur,Automotive Parts,Air,669.6,3,3,0,153630.72,952,,0,3.2,36.3,22.3,0,0,0.0,0.0,0.501,0.459,0.349,3,0.305,0.0,8.0,9.571428571428571,3.0,7.0,0,1,0,12,0.57413197
ORD00270,2022-06-18,Wipro Procurement,Ahmedabad,Nagpur,Automotive Parts,Air,692.7,2,3,1,153630.72,952,,0,3.2,36.3,22.3,0,0,0.0,0.0,0.503,0.456,0.453,4,0.599,0.0,6.428571428571429,9.5,0.0,3.0,0,1,0,12,0.54870725
ORD00270,2022-06-18,Wipro Procurement,Ahmedabad,Nagpur,Automotive Parts,Air,706.1,3,3,0,153630.72,952,,0,3.2,36.3,22.3,0,0,0.0,0.0,0.369,0.992,0.245,3,0.391,0.0,4.285714285714286,8.071428571428571,1.0,0.0,0,1,0,12,0.38214508
ORD00270,2022-06-18,Wipro Procurement,Ahmedabad,Nagpur,Automotive Parts,Air,672.0,3,4,1,153630.72,952,,0,3.2,36.3,22.3,0,0,0.0,0.0,0.33,0.594,0.444,2,0.777,0.0,2.7142857142857144,7.714285714285714,0.0,1.0,0,1,0,12,0.33920532
ORD01933,2022-07-08,GAIL Vendors,Ahmedabad,Bhopal,FMCG,Air,481.7,2,2,0,353820.52,3233,,0,168.3,27.0,26.6,2,1,0.0,0.0,0.183,0.841,0.123,0,0.766,0.0,1.7142857142857142,6.571428571428571,1.0,0.0,0,4,0,2,0.313276
ORD01933,2022-07-08,GAIL Vendors,Ahmedabad,Bhopal,FMCG,Air,492.6,2,2,0,353820.52,3233,,0,168.3,27.0,26.6,2,1,0.0,0.0,0.29,0.8,0.363,1,0.768,0.0,0.7142857142857143,6.142857142857143,0.0,1.0,0,4,0,2,0.34371498
ORD01933,2022-07-08,GAIL Vendors,Ahmedabad,Bhopal,FMCG,Air,470.2,2,4,2,353820.52,3233,,0,168.3,27.0,26.6,2,1,0.0,0.0,0.387,0.578,0.242,3,0.595,0.0,0.5714285714285714,5.428571428571429,0.0,0.0,0,4,0,2,0.2312079
ORD01933,2022-07-08,GAIL Vendors,Ahmedabad,Bhopal,FMCG,Air,503.3,2,3,1,353820.52,3233,,0,168.3,27.0,26.6,2,1,0.0,0.0,0.401,0.404,0.452,4,0.851,0.0,0.7142857142857143,4.357142857142857,2.0,0.0,0,4,0,2,0.21141893
ORD00290,2022-07-15,GAIL Vendors,Ahmedabad,Indore,Electronics,Rail,382.5,2,4,2,27741.75,3774,,0,9.0,30.3,25.5,0,0,0.0,0.0,0.183,0.841,0.123,0,0.766,0.0,0.8571428571428571,3.642857142857143,1.0,2.0,1,3,0,6,0.39518282
ORD00290,2022-07-15,GAIL Vendors,Ahmedabad,Indore,Electronics,Rail,385.5,2,5,3,27741.75,3774,,0,9.0,30.3,25.5,0,0,0.0,0.0,0.29,0.8,0.363,1,0.768,0.0,1.2857142857142858,2.7857142857142856,2.0,1.0,1,3,0,6,0.41125062
ORD00290,2022-07-15,GAIL Vendors,Ahmedabad,Indore,Electronics,Rail,376.8,2,3,1,27741.75,3774,,0,9.0,30.3,25.5,0,0,0.0,0.0,0.387,0.578,0.242,3,0.595,0.0,1.2857142857142858,2.0,3.0,2.0,1,3,0,6,0.4323077
ORD00290,2022-07-15,GAIL Vendors,Ahmedabad,Indore,Electronics,Rail,378.3,2,3,1,27741.75,3774,,0,9.0,30.3,25.5,0,0,0.0,0.0,0.401,0.404,0.452,4,0.851,0.0,1.4285714285714286,1.5714285714285714,1.0,3.0,1,3,0,6,0.49991265
ORD00091,2022-07-20,Larsen & Toubro Supply,Ahmedabad,Delhi,FMCG,Road,1096.7,5,24,19,256891.65,2249,Political Unrest,1,0.7,32.6,18.0,0,0,0.0,0.0,0.293,0.62,0.37,2,0.89,0.0,4.142857142857143,2.4285714285714284,1.0,1.0,2,4,0,4,0.41658655
